VOLCANX020,NUMBER,NAME,LOCATION,STATUS,ELEV,TYPE,SbUnitID,TIMEFRAME,LAT,LON
3,,MISTYGLEN,S,83709,6538,6538 S MISTYGLEN,,Boise,43.54353681,-116.3045864
5,,MISTYGLEN,S,83709,6556,6556 S MISTYGLEN,,Boise,43.54335456,-116.3045847
5,,MISTYGLEN,S,83709,6555,6555 S MISTYGLEN,,Boise,43.54337829,-116.3050081
3,,MISTYGLEN,S,83709,6537,6537 S MISTYGLEN,,Boise,43.54352544,-116.3050191
1,,MISTYGLEN,S,83709,6519,6519 S MISTYGLEN,,Boise,43.54366575,-116.3049963
0,,MISTYGLEN,S,83709,6503,6503 S MISTYGLEN,,Boise,43.54378842,-116.3049975
9,,MISTYGLEN,S,83709,6495,6495 S MISTYGLEN,,Boise,43.5439391,-116.3050037
8,,MISTYGLEN,S,83709,6487,6487 S MISTYGLEN,,Boise,43.54406535,-116.3049904
8,,MISTYGLEN,S,83709,6484,6484 S MISTYGLEN,,Boise,43.54412276,-116.3047046
1,,BRONZE,W,83709,9815,9815 W BRONZE,,Boise,43.54317884,-116.3046658
2,,BRONZE,W,83709,9827,9827 W BRONZE,,Boise,43.54306721,-116.3047748
4,,BRONZE,W,83709,9849,9849 W BRONZE,,Boise,43.54306955,-116.3050158
9,,BRONZE,W,83709,9893,9893 W BRONZE,,Boise,43.54312484,-116.3054348
9,,BRONZE,W,83709,9895,9895 W BRONZE,,Boise,43.54308995,-116.3055315
1,,BRONZE,W,83709,9917,9917 W BRONZE,,Boise,43.54309628,-116.3056713
2,,BRONZE,W,83709,9929,9929 W BRONZE,,Boise,43.54309899,-116.3058352
3,,BRONZE,W,83709,9937,9937 W BRONZE,,Boise,43.54310177,-116.3059846
4,,BRONZE,W,83709,9945,9945 W BRONZE,,Boise,43.5431012,-116.3061276
5,,BRONZE,W,83709,9953,9953 W BRONZE,,Boise,43.54310043,-116.3062861
6,,BRONZE,W,83709,9961,9961 W BRONZE,,Boise,43.54309571,-116.3064391
7,,BRONZE,W,83709,9973,9973 W BRONZE,,Boise,43.54309502,-116.3065812
9,,BRONZE,W,83709,9995,9995 W BRONZE,,Boise,43.54309833,-116.3067178
0,,BRONZE,W,83709,10009,10009 W BRONZE,,Boise,43.54309761,-116.3068654
0,,BRONZE,W,83709,10017,10017 W BRONZE,,Boise,43.54309294,-116.3070074
0,,BRONZE,W,83709,10025,10025 W BRONZE,,Boise,43.54308822,-116.3071604
0,,BRONZE,W,83709,10043,10043 W BRONZE,,Boise,43.54308359,-116.307297
0,,BRONZE,W,83709,10061,10061 W BRONZE,,Boise,43.54308287,-116.3074446
0,,BRONZE,W,83709,10083,10083 W BRONZE,,Boise,43.54307778,-116.3076103
0,,BRONZE,W,83709,10064,10064 W BRONZE,,Boise,43.54334054,-116.3074924
0,,BRONZE,W,83709,10042,10042 W BRONZE,,Boise,43.54334142,-116.3073121
0,,BRONZE,W,83709,10020,10020 W BRONZE,,Boise,43.54334232,-116.3071263
0,,BRONZE,W,83709,10012,10012 W BRONZE,,Boise,43.54334721,-116.3069405
7,,BRONZE,W,83709,9974,9974 W BRONZE,,Boise,43.54334904,-116.3065634
6,,BRONZE,W,83709,9962,9962 W BRONZE,,Boise,43.54335395,-116.3063722
5,,BRONZE,W,83709,9950,9950 W BRONZE,,Boise,43.54335875,-116.3062028
3,,BRONZE,W,83709,9938,9938 W BRONZE,,Boise,43.54336376,-116.3059897
2,,DERBYSHIRE,S,83709,6525,6525 S DERBYSHIRE,,Boise,43.54361927,-116.305934
0,,DERBYSHIRE,S,83709,6507,6507 S DERBYSHIRE,,Boise,43.54375846,-116.3059243
8,,DERBYSHIRE,S,83709,6489,6489 S DERBYSHIRE,,Boise,43.54388171,-116.30592
6,,DERBYSHIRE,S,83709,6564,6564 S DERBYSHIRE,,Boise,43.5433743,-116.3055576
4,,DERBYSHIRE,S,83709,6540,6540 S DERBYSHIRE,,Boise,43.54350944,-116.3055644
2,,DERBYSHIRE,S,83709,6524,6524 S DERBYSHIRE,,Boise,43.54364063,-116.3055656
0,,DERBYSHIRE,S,83709,6506,6506 S DERBYSHIRE,,Boise,43.54377178,-116.3055722
8,,DERBYSHIRE,S,83709,6488,6488 S DERBYSHIRE,,Boise,43.54392281,-116.3055791
7,,DERBYSHIRE,S,83709,6470,6470 S DERBYSHIRE,,Boise,43.54405008,-116.3055693
5,,DERBYSHIRE,S,83709,6458,6458 S DERBYSHIRE,,Boise,43.54419322,-116.3055652
4,,DERBYSHIRE,S,83709,6446,6446 S DERBYSHIRE,,Boise,43.54434423,-116.3055775
2,,DERBYSHIRE,S,83709,6424,6424 S DERBYSHIRE,,Boise,43.54445948,-116.305584
0,,DERBYSHIRE,S,83709,6402,6402 S DERBYSHIRE,,Boise,43.54460668,-116.3055635
6,,MISTYGLEN,S,83709,6469,6469 S MISTYGLEN,,Boise,43.54420818,-116.3050017
4,,MISTYGLEN,S,83709,6441,6441 S MISTYGLEN,,Boise,43.54434337,-116.3049975
2,,MISTYGLEN,S,83709,6423,6423 S MISTYGLEN,,Boise,43.54447059,-116.3049986
0,,MISTYGLEN,S,83709,6405,6405 S MISTYGLEN,,Boise,43.54460972,-116.3049999
9,,MISTYGLEN,S,83709,6397,6397 S MISTYGLEN,,Boise,43.54475278,-116.3050122
8,,MISTYGLEN,S,83709,6389,6389 S MISTYGLEN,,Boise,43.54487604,-116.3050078
7,,MISTYGLEN,S,83709,6371,6371 S MISTYGLEN,,Boise,43.54503986,-116.304998
3,,MISTYGLEN,S,83709,6333,6333 S MISTYGLEN,,Boise,43.54513602,-116.3049688
3,,MISTYGLEN,S,83709,6330,6330 S MISTYGLEN,,Boise,43.5452868,-116.3046789
5,,MISTYGLEN,S,83709,6352,6352 S MISTYGLEN,,Boise,43.54515188,-116.3046285
7,,MISTYGLEN,S,83709,6374,6374 S MISTYGLEN,,Boise,43.54500887,-116.3046053
8,,MISTYGLEN,S,83709,6386,6386 S MISTYGLEN,,Boise,43.54487769,-116.3046041
9,,MISTYGLEN,S,83709,6398,6398 S MISTYGLEN,,Boise,43.54474656,-116.304592
0,,MISTYGLEN,S,83709,6402,6402 S MISTYGLEN,,Boise,43.54460345,-116.3045906
2,,MISTYGLEN,S,83709,6428,6428 S MISTYGLEN,,Boise,43.54447229,-116.304584
4,,MISTYGLEN,S,83709,6446,6446 S MISTYGLEN,,Boise,43.54431727,-116.3045771
6,,MISTYGLEN,S,83709,6462,6462 S MISTYGLEN,,Boise,43.5441901,-116.3045705
7,,SHELBORNE,W,83709,9879,9879 W SHELBORNE,,Boise,43.54531647,-116.3053836
0,,SHELBORNE,W,83709,9903,9903 W SHELBORNE,,Boise,43.54534412,-116.3055713
1,,SHELBORNE,W,83709,9915,9915 W SHELBORNE,,Boise,43.54539102,-116.3057357
3,,SHELBORNE,W,83709,9937,9937 W SHELBORNE,,Boise,43.54543784,-116.3059165
5,,SHELBORNE,W,83709,9959,9959 W SHELBORNE,,Boise,43.54546477,-116.3061025
7,,PORTOLA,W,83709,9870,9870 W PORTOLA,,Boise,43.54480596,-116.305592
9,,PORTOLA,W,83709,9898,9898 W PORTOLA,,Boise,43.54489245,-116.3056408
0,,PORTOLA,W,83709,9906,9906 W PORTOLA,,Boise,43.54496069,-116.3056722
2,,PORTOLA,W,83709,9924,9924 W PORTOLA,,Boise,43.54497961,-116.3058692
4,,PORTOLA,W,83709,9940,9940 W PORTOLA,,Boise,43.54500654,-116.3060552
6,,PORTOLA,W,83709,9962,9962 W PORTOLA,,Boise,43.54505334,-116.3062415
9,,FENNY,S,83709,4592,4592 S FENNY,,Boise,43.56106388,-116.2657845
8,,FENNY,S,83709,4580,4580 S FENNY,,Boise,43.5612529,-116.2657452
6,,FENNY,S,83709,4568,4568 S FENNY,,Boise,43.56144749,-116.2657936
5,,FENNY,S,83709,4554,4554 S FENNY,,Boise,43.56156745,-116.2659958
4,,FENNY,S,83709,4540,4540 S FENNY,,Boise,43.56169982,-116.2662681
2,,FENNY,S,83709,4526,4526 S FENNY,,Boise,43.56182613,-116.2664704
1,,FENNY,S,83709,4518,4518 S FENNY,,Boise,43.56196495,-116.2667253
0,,FENNY,S,83709,4504,4504 S FENNY,,Boise,43.56205914,-116.2669973
0,,FENNY,S,83709,4503,4503 S FENNY,,Boise,43.56175131,-116.2671058
1,,FENNY,S,83709,4517,4517 S FENNY,,Boise,43.56164511,-116.2668534
4,,FENNY,S,83709,4541,4541 S FENNY,,Boise,43.56162239,-116.2666017
0,,AMITY,W,83709,6806,6806 W AMITY,,Boise,43.5610842,-116.2663552
1,,AMITY,W,83709,6814,6814 W AMITY,,Boise,43.56111069,-116.2666506
2,,AMITY,W,83709,6822,6822 W AMITY,,Boise,43.56113726,-116.2669296
4,,AMITY,W,83709,6846,6846 W AMITY,,Boise,43.56105381,-116.2670946
5,,ALLANTE,S,83709,1150,1150 S ALLANTE,,Boise,43.59409152,-116.2919752
5,,ALLANTE,S,83709,1152,1152 S ALLANTE,,Boise,43.59408434,-116.291811
5,,COLE,S,83709,2650,2650 S COLE,101,Boise,43.57920765,-116.2725444
5,,COLE,S,83709,2650,2650 S COLE,102,Boise,43.57915604,-116.2725276
5,,COLE,S,83709,2650,2650 S COLE,103,Boise,43.57911629,-116.2725272
5,,COLE,S,83709,2650,2650 S COLE,104,Boise,43.57912792,-116.2725929
9,,GOWEN,W,83709,5593,5593 W GOWEN,,Boise,43.55717836,-116.2533588
9,,BREEZE,S,83709,7291,7291 S SEA BREEZE,,Boise,43.53716889,-116.3008011
7,,HEARTHSIDE,W,83709,9578,9578 W HEARTHSIDE,,Boise,43.53650188,-116.3013905
8,,HEARTHSIDE,W,83709,9586,9586 W HEARTHSIDE,,Boise,43.53667642,-116.3014686
9,,HEARTHSIDE,W,83709,9598,9598 W HEARTHSIDE,,Boise,43.53677889,-116.3016553
1,,HEARTHSIDE,W,83709,9612,9612 W HEARTHSIDE,,Boise,43.53684269,-116.301896
3,,HEARTHSIDE,W,83709,9630,9630 W HEARTHSIDE,,Boise,43.53688527,-116.3020479
5,,HEARTHSIDE,W,83709,9658,9658 W HEARTHSIDE,,Boise,43.53695123,-116.3022487
7,,HEARTHSIDE,W,83709,9670,9670 W HEARTHSIDE,,Boise,43.53701325,-116.3024495
9,,HEARTHSIDE,W,83709,9692,9692 W HEARTHSIDE,,Boise,43.53707124,-116.3026719
7,,HEARTHSIDE,W,83709,9577,9577 W HEARTHSIDE,,Boise,43.53644181,-116.3017233
9,,HEARTHSIDE,W,83709,9599,9599 W HEARTHSIDE,,Boise,43.5365819,-116.3019192
1,,HEARTHSIDE,W,83709,9617,9617 W HEARTHSIDE,,Boise,43.53661655,-116.3020819
3,,HEARTHSIDE,W,83709,9635,9635 W HEARTHSIDE,,Boise,43.53669042,-116.3022774
6,,HEARTHSIDE,W,83709,9661,9661 W HEARTHSIDE,,Boise,43.53675651,-116.3024512
7,,HEARTHSIDE,W,83709,9673,9673 W HEARTHSIDE,,Boise,43.53678839,-116.3027126
9,,HEARTHSIDE,W,83709,9697,9697 W HEARTHSIDE,,Boise,43.53683045,-116.3029728
2,,HEARTHSIDE,W,83709,9723,9723 W HEARTHSIDE,,Boise,43.536909,-116.303141
2,,HEARTHSIDE,W,83709,9725,9725 W HEARTHSIDE,,Boise,43.53690964,-116.3033495
4,,HEARTHSIDE,W,83709,9749,9749 W HEARTHSIDE,,Boise,43.53692419,-116.3035986
2,,HEARTHSIDE,W,83709,9724,9724 W HEARTHSIDE,,Boise,43.53716331,-116.3031707
4,,HEARTHSIDE,W,83709,9746,9746 W HEARTHSIDE,,Boise,43.53718319,-116.3034435
6,,HEARTHSIDE,W,83709,9768,9768 W HEARTHSIDE,,Boise,43.53719502,-116.3036555
8,,HEARTHSIDE,W,83709,9780,9780 W HEARTHSIDE,,Boise,43.53717252,-116.303879
9,,HEARTHSIDE,W,83709,9798,9798 W HEARTHSIDE,,Boise,43.53709298,-116.3039132
5,,IDLEWOOD,W,83709,9754,9754 W IDLEWOOD,,Boise,43.53647588,-116.3035783
3,,IDLEWOOD,W,83709,9732,9732 W IDLEWOOD,,Boise,43.53646874,-116.3032839
9,,IDLEWOOD,W,83709,9690,9690 W IDLEWOOD,,Boise,43.53641972,-116.3029387
8,,IDLEWOOD,W,83709,9684,9684 W IDLEWOOD,,Boise,43.53634062,-116.3026953
6,,IDLEWOOD,W,83709,9662,9662 W IDLEWOOD,,Boise,43.53626932,-116.302496
4,,IDLEWOOD,W,83709,9646,9646 W IDLEWOOD,,Boise,43.536218,-116.302319
2,,IDLEWOOD,W,83709,9628,9628 W IDLEWOOD,,Boise,43.53616673,-116.3021309
5,,ACACIA,S,83709,7251,7251 S ACACIA,,Boise,43.53690745,-116.3039969
7,,ACACIA,S,83709,7273,7273 S ACACIA,,Boise,43.53673556,-116.3040257
1,,ACACIA,S,83709,7317,7317 S ACACIA,,Boise,43.53641611,-116.3040228
9,,ACACIA,S,83709,7295,7295 S ACACIA,,Boise,43.53656277,-116.3040188
3,,ACACIA,S,83709,7339,7339 S ACACIA,,Boise,43.53624694,-116.3040267
5,,ACACIA,S,83709,7357,7357 S ACACIA,,Boise,43.5360897,-116.30404
7,,ACACIA,S,83709,7371,7371 S ACACIA,,Boise,43.53592335,-116.3040013
9,,ACACIA,S,83709,7393,7393 S ACACIA,,Boise,43.53576681,-116.3039929
7,,ACACIA,S,83709,7479,7479 S ACACIA,,Boise,43.53492817,-116.3040302
6,,ACACIA,S,83709,7467,7467 S ACACIA,,Boise,43.53509996,-116.3040179
4,,ACACIA,S,83709,7445,7445 S ACACIA,,Boise,43.53527667,-116.3040334
2,,ACACIA,S,83709,7423,7423 S ACACIA,,Boise,43.53543839,-116.3040141
0,,ACACIA,S,83709,7401,7401 S ACACIA,,Boise,43.53560512,-116.3040053
5,,ACACIA,S,83709,7356,7356 S ACACIA,,Boise,43.53617809,-116.3035969
7,,ACACIA,S,83709,7374,7374 S ACACIA,,Boise,43.53598105,-116.303609
9,,ACACIA,S,83709,7392,7392 S ACACIA,,Boise,43.53581939,-116.3036144
0,,ACACIA,S,83709,7400,7400 S ACACIA,,Boise,43.53572709,-116.3037149
3,,IDLEWOOD,W,83709,9731,9731 W IDLEWOOD,,Boise,43.53617827,-116.3032232
8,,IDLEWOOD,W,83709,9689,9689 W IDLEWOOD,,Boise,43.53611128,-116.3028169
6,,IDLEWOOD,W,83709,9667,9667 W IDLEWOOD,,Boise,43.53604165,-116.3025941
4,,IDLEWOOD,W,83709,9645,9645 W IDLEWOOD,,Boise,43.5359695,-116.3023909
2,,IDLEWOOD,W,83709,9623,9623 W IDLEWOOD,,Boise,43.53592173,-116.3021909
1,,IDLEWOOD,W,83709,9611,9611 W IDLEWOOD,,Boise,43.53592107,-116.3019614
1,,TOUCHSTONE,W,83709,9718,9718 W TOUCHSTONE,,Boise,43.53559663,-116.30321
1,,TOUCHSTONE,W,83709,9716,9716 W TOUCHSTONE,,Boise,43.53565712,-116.3030314
9,,TOUCHSTONE,W,83709,9690,9690 W TOUCHSTONE,,Boise,43.53561215,-116.3028453
8,,TOUCHSTONE,W,83709,9684,9684 W TOUCHSTONE,,Boise,43.53557597,-116.3026004
6,,TOUCHSTONE,W,83709,9662,9662 W TOUCHSTONE,,Boise,43.53552129,-116.3024296
4,,TOUCHSTONE,W,83709,9646,9646 W TOUCHSTONE,,Boise,43.53548621,-116.3022034
2,,TOUCHSTONE,W,83709,9628,9628 W TOUCHSTONE,,Boise,43.53547213,-116.3020179
0,,TOUCHSTONE,W,83709,9600,9600 W TOUCHSTONE,,Boise,43.53546741,-116.3017793
4,,TOUCHSTONE,W,83709,9741,9741 W TOUCHSTONE,,Boise,43.53535687,-116.3036127
2,,TOUCHSTONE,W,83709,9723,9723 W TOUCHSTONE,,Boise,43.53536271,-116.3033749
1,,TOUCHSTONE,W,83709,9715,9715 W TOUCHSTONE,,Boise,43.53537075,-116.3031429
8,,TOUCHSTONE,W,83709,9687,9687 W TOUCHSTONE,,Boise,43.53533734,-116.3027718
6,,TOUCHSTONE,W,83709,9669,9669 W TOUCHSTONE,,Boise,43.53528424,-116.3025479
4,,TOUCHSTONE,W,83709,9647,9647 W TOUCHSTONE,,Boise,43.53524921,-116.3023088
2,,TOUCHSTONE,W,83709,9625,9625 W TOUCHSTONE,,Boise,43.53522799,-116.3021136
0,,TOUCHSTONE,W,83709,9603,9603 W TOUCHSTONE,,Boise,43.53522487,-116.3018958
9,,TOUCHSTONE,W,83709,9591,9591 W TOUCHSTONE,,Boise,43.53521331,-116.301701
9,,BIGWOOD,W,83709,9596,9596 W BIGWOOD,,Boise,43.53479926,-116.3014955
9,,BIGWOOD,W,83709,9598,9598 W BIGWOOD,,Boise,43.53478984,-116.3017188
1,,BIGWOOD,W,83709,9616,9616 W BIGWOOD,,Boise,43.53478062,-116.301902
3,,BIGWOOD,W,83709,9634,9634 W BIGWOOD,,Boise,43.53478802,-116.3020969
5,,BIGWOOD,W,83709,9652,9652 W BIGWOOD,,Boise,43.53479942,-116.3023261
7,,BIGWOOD,W,83709,9670,9670 W BIGWOOD,,Boise,43.53483165,-116.3025555
9,,BIGWOOD,W,83709,9692,9692 W BIGWOOD,,Boise,43.53486814,-116.3027678
2,,BIGWOOD,W,83709,9722,9722 W BIGWOOD,,Boise,43.5348923,-116.3029399
2,,BIGWOOD,W,83709,9724,9724 W BIGWOOD,,Boise,43.534904,-116.3031061
4,,BIGWOOD,W,83709,9746,9746 W BIGWOOD,,Boise,43.53493609,-116.3033642
6,,BIGWOOD,W,83709,9768,9768 W BIGWOOD,,Boise,43.53491001,-116.3035874
9,,BIGWOOD,W,83709,9799,9799 W BIGWOOD,,Boise,43.53463446,-116.3042382
8,,BIGWOOD,W,83709,9781,9781 W BIGWOOD,,Boise,43.53464326,-116.3040076
7,,BIGWOOD,W,83709,9773,9773 W BIGWOOD,,Boise,43.53464001,-116.3038186
6,,BIGWOOD,W,83709,9765,9765 W BIGWOOD,,Boise,43.53464999,-116.3036154
4,,BIGWOOD,W,83709,9741,9741 W BIGWOOD,,Boise,43.53465519,-116.3034035
3,,BIGWOOD,W,83709,9739,9739 W BIGWOOD,,Boise,43.53465185,-116.3032317
2,,BIGWOOD,W,83709,9727,9727 W BIGWOOD,,Boise,43.53463868,-116.3030516
1,,BIGWOOD,W,83709,9715,9715 W BIGWOOD,,Boise,43.53462654,-116.3029299
9,,BIGWOOD,W,83709,9695,9695 W BIGWOOD,,Boise,43.53461465,-116.3028038
7,,BIGWOOD,W,83709,9673,9673 W BIGWOOD,,Boise,43.53461573,-116.3025804
5,,BIGWOOD,W,83709,9651,9651 W BIGWOOD,,Boise,43.53457799,-116.3023567
3,,BIGWOOD,W,83709,9639,9639 W BIGWOOD,,Boise,43.53457062,-116.3021561
1,,BIGWOOD,W,83709,9617,9617 W BIGWOOD,,Boise,43.5345507,-116.3019669
9,,BIGWOOD,W,83709,9595,9595 W BIGWOOD,,Boise,43.53454344,-116.3017434
7,,BIGWOOD,W,83709,9573,9573 W BIGWOOD,,Boise,43.53454646,-116.3015282
5,,BIGWOOD,W,83709,9551,9551 W BIGWOOD,,Boise,43.53458374,-116.3014007
4,,BIGWOOD,W,83709,9546,9546 W BIGWOOD,,Boise,43.53485526,-116.3011179
2,,BIGWOOD,W,83709,9528,9528 W BIGWOOD,,Boise,43.53494374,-116.3009183
2,,KAYWOOD,S,83709,7528,7528 S KAYWOOD,,Boise,43.53442889,-116.3007946
1,,KAYWOOD,S,83709,7510,7510 S KAYWOOD,,Boise,43.53456543,-116.3008901
4,,KAYWOOD,S,83709,7440,7440 S KAYWOOD,,Boise,43.53524861,-116.3013627
2,,KAYWOOD,S,83709,7428,7428 S KAYWOOD,,Boise,43.53539735,-116.3012796
0,,KAYWOOD,S,83709,7402,7402 S KAYWOOD,,Boise,43.53555615,-116.3013248
9,,KAYWOOD,S,83709,7394,7394 S KAYWOOD,,Boise,43.53572296,-116.3013591
7,,KAYWOOD,S,83709,7376,7376 S KAYWOOD,,Boise,43.53587725,-116.3013933
6,,KAYWOOD,S,83709,7368,7368 S KAYWOOD,,Boise,43.53597137,-116.3016259
0,,BREEZE,S,83709,7401,7401 S SEA BREEZE,,Boise,43.53553673,-116.3009457
4,,BREEZE,S,83709,7340,7340 S SEA BREEZE,,Boise,43.53612202,-116.3006798
6,,BREEZE,S,83709,7466,7466 S SEA BREEZE,,Boise,43.53503431,-116.300353
5,,TOUCHSTONE,W,83709,9451,9451 W TOUCHSTONE,,Boise,43.53529274,-116.3000529
3,,TOUCHSTONE,W,83709,9435,9435 W TOUCHSTONE,,Boise,43.53516061,-116.2998889
1,,TOUCHSTONE,W,83709,9417,9417 W TOUCHSTONE,,Boise,43.5351204,-116.2996768
0,,TOUCHSTONE,W,83709,9409,9409 W TOUCHSTONE,,Boise,43.53509776,-116.2994253
9,,TOUCHSTONE,W,83709,9395,9395 W TOUCHSTONE,,Boise,43.53509102,-116.2991738
5,,TOUCHSTONE,W,83709,9357,9357 W TOUCHSTONE,,Boise,43.5349951,-116.2986914
5,,TOUCHSTONE,W,83709,9358,9358 W TOUCHSTONE,,Boise,43.53523358,-116.2985952
7,,TOUCHSTONE,W,83709,9370,9370 W TOUCHSTONE,,Boise,43.535328,-116.2988037
7,,TOUCHSTONE,W,83709,9372,9372 W TOUCHSTONE,,Boise,43.53534861,-116.2989387
9,,TOUCHSTONE,W,83709,9392,9392 W TOUCHSTONE,,Boise,43.53534794,-116.2990769
0,,TOUCHSTONE,W,83709,9404,9404 W TOUCHSTONE,,Boise,43.53537214,-116.2992745
1,,TOUCHSTONE,W,83709,9416,9416 W TOUCHSTONE,,Boise,43.53538175,-116.2995165
5,,IDLEWOOD,W,83709,9453,9453 W IDLEWOOD,,Boise,43.53586407,-116.2995705
3,,IDLEWOOD,W,83709,9431,9431 W IDLEWOOD,,Boise,43.53584382,-116.2994256
1,,IDLEWOOD,W,83709,9417,9417 W IDLEWOOD,,Boise,43.5358144,-116.2992146
8,,IDLEWOOD,W,83709,9385,9385 W IDLEWOOD,,Boise,43.53580876,-116.2989882
8,,IDLEWOOD,W,83709,9380,9380 W IDLEWOOD,,Boise,43.53605322,-116.2989016
9,,IDLEWOOD,W,83709,9398,9398 W IDLEWOOD,,Boise,43.53605898,-116.2991003
1,,IDLEWOOD,W,83709,9416,9416 W IDLEWOOD,,Boise,43.53606479,-116.2992898
3,,IDLEWOOD,W,83709,9434,9434 W IDLEWOOD,,Boise,43.53607728,-116.2994885
5,,IDLEWOOD,W,83709,9452,9452 W IDLEWOOD,,Boise,43.53608314,-116.2996687
7,,IDLEWOOD,W,83709,9470,9470 W IDLEWOOD,,Boise,43.53602478,-116.2998271
6,,HEARTHSIDE,W,83709,9469,9469 W HEARTHSIDE,,Boise,43.53659209,-116.29987
5,,HEARTHSIDE,W,83709,9451,9451 W HEARTHSIDE,,Boise,43.53658623,-116.2996898
3,,HEARTHSIDE,W,83709,9435,9435 W HEARTHSIDE,,Boise,43.53657681,-116.2995511
1,,HEARTHSIDE,W,83709,9417,9417 W HEARTHSIDE,,Boise,43.53656419,-116.29938
9,,HEARTHSIDE,W,83709,9399,9399 W HEARTHSIDE,,Boise,43.53654806,-116.2992413
8,,HEARTHSIDE,W,83709,9387,9387 W HEARTHSIDE,,Boise,43.53653198,-116.2990887
7,,HEARTHSIDE,W,83709,9375,9375 W HEARTHSIDE,,Boise,43.5365108,-116.2989481
6,,HEARTHSIDE,W,83709,9363,9363 W HEARTHSIDE,,Boise,43.53649988,-116.2988101
6,,HEARTHSIDE,W,83709,9361,9361 W HEARTHSIDE,,Boise,43.53633619,-116.2986965
5,,RUDDER,S,83709,7251,7251 S RUDDER,,Boise,43.5370134,-116.2985725
6,,HEARTHSIDE,W,83709,9368,9368 W HEARTHSIDE,,Boise,43.53676824,-116.298754
7,,HEARTHSIDE,W,83709,9376,9376 W HEARTHSIDE,,Boise,43.53677076,-116.2989296
8,,HEARTHSIDE,W,83709,9384,9384 W HEARTHSIDE,,Boise,43.53678015,-116.2990729
9,,HEARTHSIDE,W,83709,9392,9392 W HEARTHSIDE,,Boise,43.53679293,-116.2992116
1,,HEARTHSIDE,W,83709,9410,9410 W HEARTHSIDE,,Boise,43.53681232,-116.2993735
3,,HEARTHSIDE,W,83709,9432,9432 W HEARTHSIDE,,Boise,43.53682167,-116.299526
5,,HEARTHSIDE,W,83709,9454,9454 W HEARTHSIDE,,Boise,43.53684455,-116.2996602
7,,HEARTHSIDE,W,83709,9470,9470 W HEARTHSIDE,,Boise,43.53685054,-116.2998127
8,,HEARTHSIDE,W,83709,9488,9488 W HEARTHSIDE,,Boise,43.53684624,-116.3000067
9,,HEARTHSIDE,W,83709,9496,9496 W HEARTHSIDE,,Boise,43.53679376,-116.3001131
9,,HEADSAIL,S,83709,7297,7297 S HEADSAIL,,Boise,43.53667707,-116.3002427
0,,HEADSAIL,S,83709,7309,7309 S HEADSAIL,,Boise,43.53654618,-116.300238
1,,HEADSAIL,S,83709,7317,7317 S HEADSAIL,,Boise,43.53643948,-116.3002654
2,,HEADSAIL,S,83709,7325,7325 S HEADSAIL,,Boise,43.53630527,-116.3002942
3,,HEADSAIL,S,83709,7333,7333 S HEADSAIL,,Boise,43.53618157,-116.3002837
4,,HEADSAIL,S,83709,7341,7341 S HEADSAIL,,Boise,43.53606469,-116.3002826
5,,HEADSAIL,S,83709,7359,7359 S HEADSAIL,,Boise,43.5359617,-116.3002533
6,,HEADSAIL,S,83709,7367,7367 S HEADSAIL,,Boise,43.53586728,-116.3001752
7,,HEADSAIL,S,83709,7373,7373 S HEADSAIL,,Boise,43.53571778,-116.300218
6,,FENCHURCH,W,83709,11681,11681 W FENCHURCH,,Boise,43.56020902,-116.3277269
0,,SHOUP,W,83709,8701,8701 W SHOUP,,Boise,43.59823503,-116.2908821
2,,OVERLAND,W,83709,8925,8925 W OVERLAND,,Boise,43.59000426,-116.292993
5,,MILE,S,83709,5751,5751 S FIVE MILE,,Boise,43.55073852,-116.3149201
5,,CAMERON,S,83709,1254,1254 S CAMERON,,Boise,43.59381656,-116.2654221
6,,PASS,W,83709,10600,10600 W DIVIDE PASS,,Boise,43.58370671,-116.3150768
7,,CREEK,W,83709,8371,8371 W SALT CREEK,,Boise,43.57112697,-116.285377
3,,COLE,S,83709,3037,3037 S COLE,,Boise,43.57500943,-116.2746344
3,,COLE,S,83709,3031,3031 S COLE,,Boise,43.57505349,-116.2745637
1,,BROWNSTONE,W,83709,10192,10192 W BROWNSTONE,,Boise,43.54982334,-116.3091687
1,,BROWNSTONE,W,83709,10180,10180 W BROWNSTONE,,Boise,43.54981603,-116.3089477
1,,BROWNSTONE,W,83709,10166,10166 W BROWNSTONE,,Boise,43.54981703,-116.3087425
1,,BROWNSTONE,W,83709,10148,10148 W BROWNSTONE,,Boise,43.54982183,-116.3085426
1,,BROWNSTONE,W,83709,10130,10130 W BROWNSTONE,,Boise,43.54984193,-116.308348
1,,BROWNSTONE,W,83709,10114,10114 W BROWNSTONE,,Boise,43.54982373,-116.3081531
1,,BROWNSTONE,W,83709,10102,10102 W BROWNSTONE,,Boise,43.54982468,-116.3079584
0,,BROWNSTONE,W,83709,10086,10086 W BROWNSTONE,,Boise,43.54982561,-116.3077689
0,,BROWNSTONE,W,83709,10064,10064 W BROWNSTONE,,Boise,43.54981893,-116.3075689
0,,BROWNSTONE,W,83709,10083,10083 W BROWNSTONE,,Boise,43.54960627,-116.3075362
1,,BROWNSTONE,W,83709,10113,10113 W BROWNSTONE,,Boise,43.54955033,-116.308039
1,,BROWNSTONE,W,83709,10129,10129 W BROWNSTONE,,Boise,43.54954178,-116.3082231
1,,BROWNSTONE,W,83709,10137,10137 W BROWNSTONE,,Boise,43.54953407,-116.3084123
